96_oto_tray_barcode,96_oto_tray_position,48_DWP_tray_barcode,48_DWP_tray_position,box_number,oto_broken,oto_side,comment,Date,Initials
50988,92,16097,F1,,,LEFT,,7/22/2021,JCN
50988,93,16097,F1,,,LEFT,,7/22/2021,JCN
50988,94,16097,E2,,TRUE,LEFT,,7/22/2021,JCN
50988,95,16097,F2,,,LEFT,,7/22/2021,JCN
50988,96,NTC,NTC,,,,,7/22/2021,JCN
50976,1,16097,G2,,,LEFT,,7/22/2021,JCN
50976,2,16097,E3,,,LEFT,,7/22/2021,JCN
50976,3,16097,F3,,,LEFT,,7/22/2021,JCN
50976,4,16097,G3,,,LEFT,,7/22/2021,JCN
50976,5,2930,A2,,,LEFT,,7/23/2021,DB
50976,6,2930,B2,,,LEFT,,7/23/2021,DB
50976,7,2930,C2,,,LEFT,,7/23/2021,DB
50976,8,2930,F2,,,LEFT,,7/23/2021,DB
50976,9,2930,G2,,,LEFT,,7/23/2021,DB
50976,10,2930,H2,,,LEFT,,7/23/2021,DB
50976,11,2930,B3,,,LEFT,,7/23/2021,DB
50976,12,2930,E3,,,LEFT,,7/23/2021,DB
50976,13,2930,E3,,,LEFT,,7/23/2021,DB
50976,14,2930,A4,,,LEFT,,7/23/2021,DB
50976,15,2930,A4,,,LEFT,,7/23/2021,DB
50976,16,2930,B4,,TRUE,LEFT,,7/23/2021,DB
50976,17,2930,C4,,,LEFT,,7/23/2021,DB
50976,18,2930,C4,,,UNK,,7/23/2021,DB
50976,19,2930,C4,,TRUE,LEFT,,7/23/2021,DB
50976,20,2930,D4,,,LEFT,,7/23/2021,DB
50976,21,2930,F4,,,LEFT,,7/23/2021,DB
50976,22,2930,G4,,,LEFT,,7/23/2021,DB
50976,23,2930,G4,,,LEFT,,7/23/2021,DB
50976,24,2930,G4,,,LEFT,,7/23/2021,DB
50976,25,2930,H4,,,LEFT,,7/23/2021,DB
50976,26,2930,A5,,,LEFT,,7/23/2021,DB
50976,27,2930,B5,,,LEFT,,7/23/2021,DB
50976,28,2930,C5,,,LEFT,,7/23/2021,DB
50976,29,2930,D5,,,LEFT,,7/23/2021,DB
50976,30,2930,D5,,,LEFT,,7/23/2021,DB
50976,31,2930,E5,,,LEFT,,7/23/2021,DB
50976,32,2930,E5,,,LEFT,,7/23/2021,DB
50976,33,2930,F5,,,UNK,,7/23/2021,DB
50976,34,2930,G5,,,LEFT,,7/23/2021,DB
50976,35,2930,H5,,,UNK,,7/23/2021,DB
50976,36,2930,H5,,,UNK,,7/23/2021,DB
50976,37,2927,A1,,,UNK,,7/23/2021,DB
50976,38,2927,A1,,,LEFT,,7/23/2021,DB
50976,39,2927,B1,,,LEFT,,7/23/2021,DB
50976,40,2927,A2,,TRUE,LEFT,,7/23/2021,DB
50976,41,2927,C2,,,UNK,VERY SMALL PIECE WITH CORE,7/23/2021,DB
50976,42,2927,C2,,,LEFT,,7/23/2021,DB
50976,43,2927,A3,,,LEFT,,7/23/2021,DB
50976,44,2927,A3,,,UNK,,7/23/2021,DB
50976,45,2927,B3,,,LEFT,,7/23/2021,DB
50976,46,2927,B3,,,UNK,,7/23/2021,DB
50976,47,2927,A4,,,LEFT,,7/23/2021,DB
50976,48,2927,B4,,,LEFT,,7/23/2021,DB
50976,49,14416,C3,,,LEFT,,7/23/2021,DB
50976,50,14416,D3,,,LEFT,,7/23/2021,DB
50976,51,14416,E3,,,LEFT,,7/23/2021,DB
50976,52,14416,G3,,,LEFT,,7/23/2021,DB
50976,53,14416,H3,,,LEFT,,7/23/2021,DB
50976,54,14416,C4,,,LEFT,,7/23/2021,DB
50976,55,14416,D4,,,LEFT,,7/23/2021,DB
50976,56,14416,E4,,,LEFT,,7/23/2021,DB
50976,57,14416,G4,,,LEFT,,7/23/2021,DB
50976,58,14416,H4,,,LEFT,,7/23/2021,DB
50976,59,14416,C5,,,LEFT,,7/23/2021,DB
50976,60,14416,D5,,,LEFT,,7/23/2021,DB
50976,61,14416,E5,,,LEFT,,7/23/2021,DB
50976,62,14416,G5,,,LEFT,,7/23/2021,DB
50976,63,14416,H5,,,LEFT,,7/23/2021,DB
50976,64,2842,A2,,,LEFT,,7/23/2021,DB
50976,65,2842,B2,,,LEFT,,7/23/2021,DB
50976,66,2842,G2,,,LEFT,,7/23/2021,DB
50976,67,2842,H2,,,LEFT,,7/23/2021,DB
50976,68,2842,B3,,,LEFT,,7/23/2021,DB
50976,69,2842,C3,,,LEFT,,7/23/2021,DB
50976,70,2842,G3,,,LEFT,,7/23/2021,DB
50976,71,2842,A4,,,LEFT,,7/23/2021,DB
50976,72,2842,B4,,,LEFT,,7/23/2021,DB
50976,73,2842,B4,,,LEFT,,7/23/2021,DB
50976,74,2842,C4,,,LEFT,,7/23/2021,DB
50976,75,2842,G4,,,LEFT,,7/23/2021,DB
50976,76,2842,H4,,,LEFT,,7/23/2021,DB
50976,77,2842,A5,,,LEFT,,7/23/2021,DB
50976,78,2842,C5,,,LEFT,,7/23/2021,DB
50976,79,22257,A2,,,LEFT,,7/23/2021,DB
50976,80,22257,B2,,,LEFT,,7/23/2021,DB
50976,81,22257,C2,,,LEFT,,7/23/2021,DB
50976,82,22257,D2,,,LEFT,,7/23/2021,DB
50976,83,22257,E2,,,LEFT,,7/23/2021,DB
50976,84,22257,F2,,,LEFT,,7/23/2021,DB
50976,85,22257,G2,,,LEFT,,7/23/2021,DB
50976,86,22257,H2,,,LEFT,,7/23/2021,DB
50976,87,22257,H3,,TRUE,LEFT,,7/23/2021,DB
50976,88,22257,A4,,,LEFT,,7/23/2021,DB
50976,89,22257,A4,,,LEFT,,7/23/2021,DB
50976,90,22257,C4,,,LEFT,,7/23/2021,DB
50976,91,22257,D4,,,LEFT,,7/23/2021,DB
50976,92,22257,D4,,,LEFT,,7/23/2021,DB
50976,93,22257,D4,,,LEFT,,7/23/2021,DB
50976,94,22257,D4,,,LEFT,,7/23/2021,DB
50976,95,22257,E4,,,LEFT,,7/23/2021,DB
50976,96,NTC,NTC,,,,,7/23/2021,DB
51081,1,22257,F4,,,LEFT,,7/23/2021,DB
51081,2,22257,F4,,,LEFT,,7/23/2021,DB
51081,3,22257,F4,,,LEFT,,7/23/2021,DB
51081,4,22257,G4,,,LEFT,,7/23/2021,DB
51081,5,22257,H4,,,LEFT,,7/23/2021,DB
51081,6,22257,B5,,,LEFT,,7/23/2021,DB
51081,7,22257,C5,,,LEFT,,7/23/2021,DB
51081,8,22257,C5,,,UNK,,7/23/2021,DB
51081,9,22257,D5,,,LEFT,,7/23/2021,DB
51081,10,22257,E5,,,UNK,,7/23/2021,DB
51081,11,22257,F5,,,LEFT,,7/23/2021,DB
51081,12,22257,G5,,,LEFT,,7/23/2021,DB
51081,13,22257,H5,,,LEFT,,7/23/2021,DB
51081,14,2926,B2,,,LEFT,,7/23/2021,DB
51081,15,2926,D2,,,LEFT,,7/23/2021,DB
51081,16,2926,D2,,TRUE,LEFT,,7/23/2021,DB
51081,17,2926,G2,,TRUE,LEFT,,7/23/2021,DB
51081,18,2926,H2,,,LEFT,,7/23/2021,DB
51081,19,2926,G3,,,LEFT,,7/23/2021,DB
51081,20,2926,H3,,,LEFT,,7/23/2021,DB
51081,21,2926,B4,,,LEFT,,7/23/2021,DB
51081,22,2926,D4,,TRUE,LEFT,,7/23/2021,DB
51081,23,2926,D4,,,LEFT,,7/23/2021,DB
51081,24,2926,E4,,,LEFT,,7/23/2021,DB
51081,25,2926,F4,,,LEFT,,7/23/2021,DB
51081,26,2926,H4,,,LEFT,,7/23/2021,DB
51081,27,2926,B5,,,LEFT,,7/23/2021,DB
51081,28,2926,C5,,,LEFT,,7/23/2021,DB
51081,29,2926,D5,,,LEFT,,7/23/2021,DB
51081,30,2926,D5,,,LEFT,,7/23/2021,DB
51081,31,2926,E5,,,LEFT,,7/23/2021,DB
51081,32,2926,E5,,,LEFT,,7/23/2021,DB
51081,33,2926,E5,,,LEFT,,7/23/2021,DB
51081,34,2926,E5,,,LEFT,,7/23/2021,DB
51081,35,2926,E5,,,LEFT,,7/23/2021,DB
51081,36,2926,F5,,,LEFT,,7/23/2021,DB
51081,37,2926,F5,,,LEFT,,7/23/2021,DB
51081,38,2926,G5,,TRUE,LEFT,,7/23/2021,DB
51081,39,2926,G5,,,UNK,,7/23/2021,DB
51081,40,2926,H5,,,LEFT,,7/23/2021,DB
51081,41,16118,A2,,,LEFT,,7/23/2021,DB
51081,42,16118,B2,,,LEFT,,7/23/2021,DB
51081,43,16118,C2,,,LEFT,,7/23/2021,DB
51081,44,16118,D2,,,LEFT,,7/23/2021,DB
51081,45,16118,D2,,,UNK,,7/23/2021,DB
51081,46,16118,E2,,,LEFT,,7/23/2021,DB
51081,47,16118,F2,,,LEFT,,7/23/2021,DB
51081,48,16118,G2,,,LEFT,,7/23/2021,DB
51081,49,16118,H2,,,LEFT,,7/23/2021,DB
51081,50,16118,C3,,,LEFT,,7/23/2021,DB
51081,51,16118,C3,,,LEFT,,7/23/2021,DB
51081,52,16118,G3,,,LEFT,,7/23/2021,DB
51081,53,16118,A4,,,LEFT,,7/23/2021,DB
51081,54,16118,B4,,,LEFT,,7/23/2021,DB
51081,55,16118,B4,,,LEFT,,7/23/2021,DB
51081,56,16118,C4,,,LEFT,,7/23/2021,DB
51081,57,16118,D4,,,LEFT,,7/23/2021,DB
51081,58,16118,E4,,,LEFT,,7/23/2021,DB
51081,59,16118,E4,,,LEFT,,7/23/2021,DB
51081,60,16118,E4,,,LEFT,,7/23/2021,DB
51081,61,16118,F4,,,LEFT,,7/23/2021,DB
51081,62,16118,F4,,,LEFT,,7/23/2021,DB
51081,63,16118,G4,,,LEFT,,7/23/2021,DB
51081,64,16118,G4,,,LEFT,,7/23/2021,DB
51081,65,16118,H4,,,LEFT,,7/23/2021,DB
51081,66,16118,H4,,,LEFT,,7/23/2021,DB
51081,67,16118,A5,,,LEFT,,7/23/2021,DB
51081,68,16118,B5,,,LEFT,,7/23/2021,DB
51081,69,16118,C5,,,LEFT,,7/23/2021,DB
51081,70,16118,D5,,,LEFT,,7/23/2021,DB
51081,71,16118,E5,,,LEFT,,7/23/2021,DB
51081,72,16118,F5,,,LEFT,,7/23/2021,DB
51081,73,16118,G5,,,LEFT,,7/23/2021,DB
51081,74,16118,H5,,,LEFT,,7/23/2021,DB
51081,75,14330,A2,,TRUE,LEFT,,7/26/2021,DB
51081,76,14330,B2,,,LEFT,,7/26/2021,DB
51081,77,14330,C2,,,LEFT,,7/26/2021,DB
51081,78,14330,E2,,,LEFT,,7/26/2021,DB
51081,79,14330,E2,,,LEFT,,7/26/2021,DB
51081,80,14330,F2,,,LEFT,,7/26/2021,DB
51081,81,14330,G2,,,LEFT,,7/26/2021,DB
51081,82,14330,B3,,,LEFT,,7/26/2021,DB
51081,83,14330,D3,,,LEFT,,7/26/2021,DB
51081,84,14330,F3,,,LEFT,84-89 potential sequence error we are confident we resolved,7/26/2021,DB
51081,85,14330,G3,,,LEFT,84-89 potential sequence error we are confident we resolved,7/26/2021,DB
51081,86,14330,G3,,,LEFT,84-89 potential sequence error we are confident we resolved,7/26/2021,DB
51081,87,14330,A4,,,LEFT,84-89 potential sequence error we are confident we resolved,7/26/2021,DB
51081,88,14330,B4,,,LEFT,84-89 potential sequence error we are confident we resolved,7/26/2021,DB
51081,89,14330,C4,,,LEFT,84-89 potential sequence error we are confident we resolved,7/26/2021,DB
51081,90,14330,C4,,TRUE,LEFT,,7/26/2021,DB
51081,91,14330,D4,,,LEFT,,7/26/2021,DB
51081,92,14330,D4,,,LEFT,,7/26/2021,DB
51081,93,14330,E4,,,LEFT,,7/26/2021,DB
51081,94,14330,E4,,TRUE,LEFT,,7/26/2021,DB
51081,95,14330,F4,,,LEFT,,7/26/2021,DB
51081,96,NTC,NTC,,,,,7/26/2021,DB
51041,1,14330,F4,,,LEFT,,7/26/2021,DB
51041,2,14330,G4,,,LEFT,,7/26/2021,DB
51041,3,14330,G4,,,LEFT,,7/26/2021,DB
51041,4,14330,A5,,,UNK,,7/26/2021,DB
51041,5,14330,A5,,,UNK,,7/26/2021,DB
51041,6,14330,B5,,,LEFT,L and R otos in 48 dwp possibly don’t match,7/26/2021,DB
51041,7,14330,C5,,,LEFT,,7/26/2021,DB
51041,8,14330,D5,,,LEFT,,7/26/2021,DB
51041,9,14330,E5,,,UNK,,7/26/2021,DB
51041,10,14330,F5,,,LEFT,,7/26/2021,DB
51041,11,14330,F5,,,LEFT,,7/26/2021,DB
51041,12,14330,G5,,,LEFT,,7/26/2021,DB
51041,13,16101,C2,,,LEFT,,7/26/2021,DB
51041,14,16101,D2,,,UNK,,7/26/2021,DB
51041,15,16101,D2,,,LEFT,,7/26/2021,DB
51041,16,16101,E2,,,LEFT,,7/26/2021,DB
51041,17,16101,F2,,,LEFT,,7/26/2021,DB
51041,18,16101,C3,,,UNK,,7/26/2021,DB
51041,19,16101,C3,,,UNK,,7/26/2021,DB
51041,20,16101,D3,,,LEFT,,7/26/2021,DB
51041,21,16101,E3,,,LEFT,,7/26/2021,DB
51041,22,16101,E3,,,UNK,,7/26/2021,DB
51041,23,16101,F3,,,UNK,,7/26/2021,DB
51041,24,16101,F3,,,UNK,,7/26/2021,DB
51041,25,16101,C4,,,LEFT,,7/26/2021,DB
51041,26,16101,D4,,,UNK,,7/26/2021,DB
51041,27,16101,E4,,,LEFT,,7/26/2021,DB
51041,28,16101,F4,,,LEFT,,7/26/2021,DB
51041,29,16101,C5,,,LEFT,,7/26/2021,DB
51041,30,16101,D5,,,LEFT,,7/26/2021,DB
51041,31,16101,E5,,,LEFT,,7/26/2021,DB
51041,32,14429,B5,,TRUE,LEFT,,7/26/2021,DB
51041,33,14429,C5,,,LEFT,,7/26/2021,DB
51041,34,14429,B6,,,LEFT,,7/26/2021,DB
51041,35,14429,C6,,,LEFT,,7/26/2021,DB
51041,36,2932,A2,,TRUE,LEFT,,7/26/2021,DB
51041,37,2932,B2,,,LEFT,,7/26/2021,DB
51041,38,2932,B3,,,LEFT,,7/26/2021,DB
51041,39,2932,C3,,,LEFT,,7/26/2021,DB
51041,40,2932,D3,,,UNK,,7/26/2021,DB
51041,41,2932,A4,,,LEFT,,7/26/2021,DB
51041,42,2932,A4,,,LEFT,,7/26/2021,DB
51041,43,2932,B4,,,LEFT,,7/26/2021,DB
51041,44,2932,C4,,,LEFT,,7/26/2021,DB
51041,45,2932,C4,,TRUE,LEFT,,7/26/2021,DB
51041,46,2932,A5,,,LEFT,,7/26/2021,DB
51041,47,2932,B5,,,LEFT,,7/26/2021,DB
51041,48,2932,C5,,,LEFT,,7/26/2021,DB
51041,49,2932,D5,,,LEFT,,7/26/2021,DB
51041,50,14453,D2,,,LEFT,,7/26/2021,DB
51041,51,14453,E2,,,LEFT,,7/26/2021,DB
51041,52,14453,F2,,,LEFT,,7/26/2021,DB
51041,53,14453,D3,,,LEFT,,7/26/2021,DB
51041,54,14453,E3,,,LEFT,,7/26/2021,DB
51041,55,14453,F3,,,LEFT,,7/26/2021,DB
51041,56,14453,D4,,,LEFT,,7/26/2021,DB
51041,57,14453,E4,,,LEFT,,7/26/2021,DB
51041,58,14453,F4,,,LEFT,,7/26/2021,DB
51041,59,14453,D5,,,LEFT,,7/26/2021,DB
51041,60,14453,E5,,,LEFT,,7/26/2021,DB
51041,61,14453,F5,,,LEFT,,7/26/2021,DB
51041,62,2836,B2,,,LEFT,,7/26/2021,DB
51041,63,2836,B2,,TRUE,LEFT,,7/26/2021,DB
51041,64,2836,C2,,,LEFT,,7/26/2021,DB
51041,65,2836,D2,,,LEFT,,7/26/2021,DB
51041,66,2836,E2,,,LEFT,,7/26/2021,DB
51041,67,2836,F2,,,LEFT,,7/26/2021,DB
51041,68,2836,G2,,,LEFT,,7/26/2021,DB
51041,69,2836,C3,,,LEFT,,7/26/2021,DB
51041,70,2836,C3,,,UNK,,7/26/2021,DB
51041,71,2836,D3,,,LEFT,,7/26/2021,DB
51041,72,2836,G3,,,LEFT,,7/26/2021,DB
51041,73,2836,H3,,,LEFT,,7/26/2021,DB
51041,74,2836,H3,,,UNK,,7/26/2021,DB
51041,75,2836,B4,,,LEFT,,7/26/2021,DB
51041,76,2836,C4,,,UNK,,7/26/2021,DB
51041,77,2836,C4,,,LEFT,,7/26/2021,DB
51041,78,2836,E4,,,LEFT,,7/26/2021,DB
51041,79,2836,F4,,,LEFT,,7/26/2021,DB
51041,80,2836,F4,,,UNK,,7/26/2021,DB
51041,81,2836,G4,,,LEFT,,7/26/2021,DB
51041,82,2836,H4,,,UNK,,7/26/2021,DB
51041,83,2836,B5,,,LEFT,,7/26/2021,DB
51041,84,2836,C5,,,LEFT,,7/26/2021,DB
51041,85,2836,E5,,,UNK,,7/26/2021,DB
51041,86,2836,F5,,,LEFT,,7/26/2021,DB
51041,87,2836,G5,,,LEFT,,7/26/2021,DB
51041,88,2836,H5,,,LEFT,,7/26/2021,DB
51041,89,14312,D2,,,LEFT,,7/26/2021,JCN
51041,90,14312,E2,,,LEFT,,7/26/2021,JCN
51041,91,14312,G2,,,LEFT,,7/26/2021,JCN
51041,92,14312,H2,,,LEFT,,7/26/2021,JCN
51041,93,14312,C3,,,LEFT,,7/26/2021,JCN
51041,94,14312,D3,,,LEFT,,7/26/2021,JCN
51041,95,14312,E3,,,LEFT,,7/26/2021,JCN
51041,96,NTC,NTC,,,,,7/26/2021,JCN
51051,1,14312,E3,,,UNK,,7/26/2021,JCN
51051,2,14312,F3,,,LEFT,,7/26/2021,JCN
51051,3,14312,G3,,,LEFT,,7/26/2021,JCN
51051,4,14312,C4,,,LEFT,,7/26/2021,JCN
51051,5,14312,D4,,,LEFT,,7/26/2021,JCN
51051,6,14312,F4,,,LEFT,,7/26/2021,JCN
51051,7,14312,G4,,,LEFT,,7/26/2021,JCN
51051,8,14312,G4,,,UNK,,7/26/2021,JCN
51051,9,14358,B2,,,LEFT,,7/26/2021,JCN
51051,10,14358,C2,,,LEFT,,7/26/2021,JCN
51051,11,14358,D2,,,LEFT,,7/26/2021,JCN
51051,12,14358,D2,,,LEFT,,7/26/2021,JCN
51051,13,14358,D2,,,LEFT,,7/26/2021,JCN
51051,14,14358,D2,,,LEFT,,7/26/2021,JCN
51051,15,14358,E2,,,LEFT,,7/26/2021,JCN
51051,16,14358,F2,,,LEFT,,7/26/2021,JCN
51051,17,14358,G2,,,LEFT,,7/26/2021,JCN
51051,18,14358,G2,,,LEFT,,7/26/2021,JCN
51051,19,14358,B3,,,LEFT,,7/26/2021,JCN
51051,20,14358,B3,,,LEFT,,7/26/2021,JCN
51051,21,14358,C3,,,LEFT,,7/26/2021,JCN
51051,22,14358,E3,,,LEFT,,7/26/2021,JCN
51051,23,14358,F3,,,LEFT,,7/26/2021,JCN
51051,24,14358,C4,,,LEFT,,7/26/2021,JCN
51051,25,14358,F4,,,LEFT,,7/26/2021,JCN
51051,26,14358,G4,,,LEFT,,7/26/2021,JCN
51051,27,14358,B5,,,LEFT,,7/26/2021,JCN
51051,28,14358,C5,,,LEFT,,7/26/2021,JCN
51051,29,14358,E5,,,LEFT,,7/26/2021,JCN
51051,30,14358,G5,,,LEFT,,7/26/2021,JCN
51051,31,14367,B2,,,LEFT,,7/26/2021,JCN
51051,32,14367,C2,,,LEFT,,7/26/2021,JCN
51051,33,14367,D2,,TRUE,LEFT,,7/26/2021,JCN
51051,34,14367,E2,,,LEFT,,7/26/2021,JCN
51051,35,14367,E2,,,LEFT,,7/26/2021,JCN
51051,36,14367,E2,,,LEFT,,7/26/2021,JCN
51051,37,14367,G2,,,LEFT,,7/26/2021,JCN
51051,38,14367,D3,,,LEFT,,7/26/2021,JCN
51051,39,14367,G3,,,LEFT,,7/26/2021,JCN
51051,40,14367,B4,,,LEFT,,7/26/2021,JCN
51051,41,14367,C4,,,LEFT,,7/26/2021,JCN
51051,42,14367,C4,,,UNK,,7/26/2021,JCN
51051,43,14367,F4,,,LEFT,,7/26/2021,JCN
51051,44,14367,F4,,,LEFT,,7/26/2021,JCN
51051,45,14367,G4,,,LEFT,,7/26/2021,JCN
51051,46,14367,B5,,,LEFT,,7/26/2021,JCN
51051,47,14367,C5,,,LEFT,,7/26/2021,JCN
51051,48,14367,C5,,,LEFT,,7/26/2021,JCN
51051,49,14367,C5,,,LEFT,,7/26/2021,JCN
51051,50,14367,D5,,,LEFT,,7/26/2021,JCN
51051,51,14367,E5,,,LEFT,,7/26/2021,JCN
51051,52,14367,E5,,,LEFT,,7/26/2021,JCN
51051,53,14367,E5,,,LEFT,,7/26/2021,JCN
51051,54,14367,F5,,,LEFT,,7/26/2021,JCN
51051,55,14367,G5,,,LEFT,,7/26/2021,JCN
51051,56,14432,F2,,,LEFT,,7/26/2021,JCN
51051,57,14432,G2,,,LEFT,,7/26/2021,JCN
51051,58,14432,H2,,,LEFT,,7/26/2021,JCN
51051,59,14432,C3,,,LEFT,,7/26/2021,JCN
51051,60,14432,D3,,,LEFT,,7/26/2021,JCN
51051,61,14432,E3,,,LEFT,,7/26/2021,JCN
51051,62,14432,E3,,,LEFT,,7/26/2021,JCN
51051,63,14432,F3,,,LEFT,,7/26/2021,JCN
51051,64,14432,G3,,,LEFT,,7/26/2021,JCN
51051,65,14432,B4,,,LEFT,,7/26/2021,JCN
51051,66,14432,D4,,,LEFT,,7/26/2021,JCN
51051,67,14432,E4,,,LEFT,,7/26/2021,JCN
51051,68,14432,F4,,,LEFT,,7/26/2021,JCN
51051,69,14432,G4,,,LEFT,,7/26/2021,JCN
51051,70,14432,H4,,,LEFT,,7/26/2021,JCN
51051,71,14432,H4,,,LEFT,,7/26/2021,JCN
51051,72,14432,B5,,,LEFT,,7/26/2021,JCN
51051,73,14432,C5,,,LEFT,,7/26/2021,JCN
51051,74,14432,D5,,,LEFT,,7/26/2021,JCN
51051,75,14432,G5,,,LEFT,,7/26/2021,JCN
51051,76,14432,H5,,,LEFT,,7/26/2021,JCN
51051,77,2832,D2,,,LEFT,,7/26/2021,JCN
51051,78,2832,E2,,,UNK,,7/26/2021,JCN
51051,79,2832,E2,,,LEFT,,7/26/2021,JCN
51051,80,2832,F2,,,LEFT,,7/26/2021,JCN
51051,81,2832,E3,,,LEFT,,7/26/2021,JCN
51051,82,2832,F3,,,LEFT,,7/26/2021,JCN
51051,83,2832,F4,,,LEFT,,7/26/2021,JCN
51051,84,22163,C2,,TRUE,LEFT,,7/27/2021,JEB
51051,85,22163,D2,,,LEFT,,7/27/2021,JEB
51051,86,22163,E2,,,LEFT,,7/27/2021,JEB
51051,87,22163,F2,,,LEFT,,7/27/2021,JEB
51051,88,22163,H2,,,LEFT,,7/27/2021,JEB
51051,89,22163,B3,,,LEFT,,7/27/2021,JEB
51051,90,22163,B3,,,LEFT,,7/27/2021,JEB
51051,91,22163,C3,,,LEFT,,7/27/2021,JEB
51051,92,22163,E3,,,LEFT,,7/27/2021,JEB
51051,93,22163,E3,,,LEFT,,7/27/2021,JEB
51051,94,22163,F3,,,LEFT,,7/27/2021,JEB
51051,95,22163,G3,,TRUE,LEFT,,7/27/2021,JEB
51051,96,NTC,NTC,,,,,7/27/2021,JEB
51050,1,22163,H3,,,LEFT,,7/27/2021,JEB
51050,2,22163,B4,,,LEFT,,7/27/2021,JEB
51050,3,22163,C4,,,LEFT,,7/27/2021,JEB
51050,4,22163,E4,,,LEFT,,7/27/2021,JEB
51050,5,22163,E4,,TRUE,LEFT,,7/27/2021,JEB
51050,6,22163,F4,,,UNK,,7/27/2021,JEB
51050,7,22163,G4,,,LEFT,,7/27/2021,JEB
51050,8,22163,G4,,TRUE,LEFT,,7/27/2021,JEB
51050,9,22163,B5,,,LEFT,,7/27/2021,JEB
51050,10,22163,C5,,,LEFT,,7/27/2021,JEB
51050,11,22163,D5,,,LEFT,,7/27/2021,JEB
51050,12,22163,E5,,,LEFT,,7/27/2021,JEB
51050,13,22163,E5,,,UNK,,7/27/2021,JEB
51050,14,22163,G5,,,LEFT,,7/27/2021,JEB
51050,15,22163,H5,,,LEFT,,7/27/2021,JEB
51050,16,14398,C3,,,UNK,,7/27/2021,JEB
51050,17,14398,D3,,,LEFT,,7/27/2021,JEB
51050,18,14398,E3,,,LEFT,,7/27/2021,JEB
51050,19,14398,C4,,,LEFT,,7/27/2021,JEB
51050,20,14398,D4,,TRUE,LEFT,,7/27/2021,JEB
51050,21,14398,D4,,TRUE,LEFT,,7/27/2021,JEB
51050,22,14398,E4,,TRUE,LEFT,,7/27/2021,JEB
51050,23,14398,C5,,,LEFT,,7/27/2021,JEB
51050,24,14398,E5,,,LEFT,,7/27/2021,JEB
51050,25,2837,A2,,,LEFT,,7/27/2021,JEB
51050,26,2837,B2,,TRUE,LEFT,,7/27/2021,JEB
51050,27,2837,C2,,,LEFT,"not marked for genotyping, transferred on accident",7/27/2021,JEB
51050,28,2837,D2,,,LEFT,"not marked for genotyping, transferred on accident",7/27/2021,JEB
51050,29,2837,G2,,,LEFT,,7/27/2021,JEB
51050,30,2837,H3,,,LEFT,,7/27/2021,JEB
51050,31,2837,A3,,,LEFT,,7/27/2021,JEB
51050,32,2837,B3,,,LEFT,,7/27/2021,JEB
51050,33,2837,G3,,,LEFT,,7/27/2021,JEB
51050,34,2837,A4,,,LEFT,,7/27/2021,JEB
51050,35,2837,B4,,,UNK,,7/27/2021,JEB
51050,36,2837,G4,,,LEFT,,7/27/2021,JEB
51050,37,2837,H4,,,LEFT,,7/27/2021,JEB
51050,38,2837,A5,,,LEFT,,7/27/2021,JEB
51050,39,2837,B5,,,LEFT,,7/27/2021,JEB
51050,40,2837,G5,,,LEFT,,7/27/2021,JEB
51050,41,2837,H5,,,LEFT,,7/27/2021,JEB
51050,42,22178,B2,,,LEFT,,7/27/2021,JEB
51050,43,22178,C2,,,LEFT,,7/27/2021,JEB
51050,44,22178,D2,,,LEFT,,7/27/2021,JEB
51050,45,22178,E2,,,LEFT,,7/27/2021,JEB
51050,46,22178,F2,,,LEFT,,7/27/2021,JEB
51050,47,22178,G2,,,LEFT,,7/27/2021,JEB
51050,48,22178,H2,,,LEFT,,7/27/2021,JEB
51050,49,22178,B3,,,LEFT,,7/27/2021,JEB
51050,50,22178,C3,,,LEFT,,7/27/2021,JEB
51050,51,22178,C3,,,LEFT,,7/27/2021,JEB
51050,52,22178,D3,,,LEFT,,7/27/2021,JEB
51050,53,22178,E3,,,LEFT,,7/27/2021,JEB
51050,54,22178,F3,,,LEFT,,7/27/2021,JEB
51050,55,22178,H3,,,LEFT,,7/27/2021,JEB
51050,56,22178,B4,,,LEFT,,7/27/2021,JEB
51050,57,22178,C4,,,LEFT,,7/27/2021,JEB
51050,58,22178,C4,,,LEFT,,7/27/2021,JEB
51050,59,22178,D4,,,LEFT,,7/27/2021,JEB
51050,60,22178,E4,,,LEFT,,7/27/2021,JEB
51050,61,22178,G4,,,LEFT,,7/27/2021,JEB
51050,62,22178,G4,,,LEFT,,7/27/2021,JEB
51050,63,22178,G4,,,LEFT,,7/27/2021,JEB
51050,64,22178,B5,,,LEFT,,7/27/2021,JEB
51050,65,22178,C5,,,LEFT,,7/27/2021,JEB
51050,66,22178,D5,,TRUE,LEFT,,7/27/2021,JEB
51050,67,22178,E5,,,LEFT,,7/27/2021,JEB
51050,68,22178,F5,,,LEFT,,7/27/2021,JEB
51050,69,22178,G5,,,LEFT,,7/27/2021,JEB
51050,70,22178,H5,,,LEFT,,7/27/2021,JEB
51050,71,14427,C2,,,LEFT,,7/27/2021,JEB
51050,72,14427,D2,,,LEFT,,7/27/2021,JEB
51050,73,14427,E2,,,LEFT,,7/27/2021,JEB
51050,74,14427,F2,,TRUE,LEFT,,7/27/2021,JEB
51050,75,14427,G2,,,LEFT,,7/27/2021,JEB
51050,76,14427,C3,,,LEFT,,7/27/2021,JEB
