SillySource,oto_tray_and_well,96_oto_tray_barcode,96_oto_tray_position,48_DWP_tray_barcode,48_DWP_tray_position,box_number,oto_broken,oto_side,comment,Date,Initials,silly_code,stream,sample_year,sample_date,otolith_info,pass_QA,genotype_match_assigned,logic_match_assigned,non_GOD_assignment,otolith_moved,heart_fish_id,heart_position
PGOD21_117,50995_22,50995,22,16104,A1,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-02,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PPADDY16_424,A1
PGOD21_118,50995_23,50995,23,16104,B1,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-02,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_119,50995_24,50995,24,16104,B1,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-02,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_120,50995_25,50995,25,16104,C1,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-02,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PPADDY16_426,C1
PGOD21_121,50995_26,50995,26,16104,D1,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-02,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PPADDY16_427,D1
PGOD21_122,50995_27,50995,27,16104,E1,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-02,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PPADDY16_428,E1
PGOD21_123,50995_28,50995,28,16104,F1,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-02,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_124,50995_29,50995,29,16104,G1,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-02,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PPADDY16_430,G1
PGOD21_126,50995_31,50995,31,16104,A2,NA,NA,unk,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-02,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PPADDY16_440,A3
PGOD21_127,50995_32,50995,32,16104,A3,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-02,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PPADDY16_446,G3
PGOD21_128,50995_33,50995,33,16104,G3,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-02,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_129,50995_34,50995,34,16104,H3,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-02,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PPADDY16_448,A4
PGOD21_130,50995_35,50995,35,16104,A4,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-02,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PPADDY16_449,B4
PGOD21_131,50995_36,50995,36,16104,B4,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-02,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PPADDY16_454,G4
PGOD21_132,50995_37,50995,37,16104,G4,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-02,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PPADDY16_456,A5
PGOD21_133,50995_38,50995,38,16104,A5,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-02,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PPADDY16_457,B5
PGOD21_134,50995_39,50995,39,16104,B5,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-02,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PPADDY16_458,C5
PGOD21_135,50995_40,50995,40,16104,C5,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-02,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PPADDY16_450,C4
PGOD21_136,50995_41,50995,41,16104,C5,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-02,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PPADDY16_461,F5
PGOD21_137,50995_42,50995,42,16104,F5,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-02,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PPADDY16_463,H5
PGOD21_138,50995_43,50995,43,16104,H5,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-02,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PPADDY16_464,A6
PGOD21_139,50995_44,50995,44,16104,A6,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-02,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PPADDY16_465,B6
PGOD21_140,50995_45,50995,45,16104,B6,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-02,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PPADDY16_466,C6
PGOD21_141,50995_46,50995,46,16104,C6,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-02,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_142,50995_47,50995,47,16104,F6,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-02,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PPADDY16_471,H6
PGOD21_143,50995_48,50995,48,16104,H6,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-02,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_144,50995_49,50995,49,16164,A1,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-09,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PPADDY16_2821,B1
PGOD21_145,50995_50,50995,50,16164,B1,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-09,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PPADDY16_2822,C1
PGOD21_146,50995_51,50995,51,16164,C1,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-09,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PPADDY16_2823,D1
PGOD21_147,50995_52,50995,52,16164,D1,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-09,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PPADDY16_2831,D2
PGOD21_148,50995_53,50995,53,16164,E1,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-09,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PPADDY16_2825,F1
PGOD21_149,50995_54,50995,54,16164,E1,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-09,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PPADDY16_2826,G1
PGOD21_150,50995_55,50995,55,16164,G1,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-09,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PPADDY16_2827,H1
PGOD21_151,50995_56,50995,56,16164,H1,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-09,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PPADDY16_2828,A2
PGOD21_152,50995_57,50995,57,16164,A2,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-09,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_153,50995_58,50995,58,16164,F2,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-09,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PPADDY16_2833,F2
PGOD21_154,50995_59,50995,59,16164,F2,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-09,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PPADDY16_2834,G2
PGOD21_155,50995_60,50995,60,16164,G2,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-09,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PPADDY16_2835,H2
PGOD21_156,50995_61,50995,61,16164,H2,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-09,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PPADDY16_2836,A3
PGOD21_157,50995_62,50995,62,16164,A3,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-09,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_158,50995_63,50995,63,16164,D3,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-09,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PPADDY16_2837,B3
PGOD21_159,50995_64,50995,64,16164,D4,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-09,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_160,50995_65,50995,65,16164,E4,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-09,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_161,50995_66,50995,66,16164,H4,NA,NA,left,NA,4/21/2021,DB,PPADDY16,Paddy Creek,2016,2016-09-09,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PPADDY16_2851,H4
PGOD21_162,50995_67,50995,67,14463,A1,NA,NA,left,NA,4/22/2021,DB,PPADDY16,Paddy Creek,2016,2016-08-31,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PPADDY16_2439,A1
PGOD21_163,50995_68,50995,68,14463,E1,NA,NA,left,NA,4/22/2021,DB,PPADDY16,Paddy Creek,2016,2016-08-31,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PPADDY16_2443,E1
PGOD21_164,50995_69,50995,69,14463,F1,NA,NA,left,NA,4/22/2021,DB,PPADDY16,Paddy Creek,2016,2016-08-31,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PPADDY16_2444,F1
PGOD21_165,50995_70,50995,70,14463,G1,NA,NA,left,NA,4/22/2021,DB,PPADDY16,Paddy Creek,2016,2016-08-31,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PPADDY16_2445,G1
PGOD21_166,50995_71,50995,71,14463,A2,NA,NA,left,NA,4/22/2021,DB,PPADDY16,Paddy Creek,2016,2016-08-31,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PPADDY16_2447,A2
PGOD21_167,50995_72,50995,72,14463,B2,NA,NA,left,NA,4/22/2021,DB,PPADDY16,Paddy Creek,2016,2016-08-31,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PPADDY16_2448,B2
PGOD21_168,50995_73,50995,73,14463,C2,NA,NA,left,NA,4/22/2021,DB,PPADDY16,Paddy Creek,2016,2016-08-31,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PPADDY16_2457,C3
PGOD21_169,50995_74,50995,74,14463,D2,NA,NA,left,NA,4/22/2021,DB,PPADDY16,Paddy Creek,2016,2016-08-31,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PPADDY16_2450,D2
PGOD21_170,50995_75,50995,75,14463,G2,NA,NA,left,NA,4/22/2021,DB,PPADDY16,Paddy Creek,2016,2016-08-31,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_171,50995_76,50995,76,14463,H2,NA,NA,left,NA,4/22/2021,DB,PPADDY16,Paddy Creek,2016,2016-08-31,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PPADDY16_2454,H2
PGOD21_172,50995_77,50995,77,14463,A3,NA,NA,left,NA,4/22/2021,DB,PPADDY16,Paddy Creek,2016,2016-08-31,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_173,50995_78,50995,78,14463,B3,NA,NA,left,NA,4/22/2021,DB,PPADDY16,Paddy Creek,2016,2016-08-31,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PPADDY16_2456,B3
PGOD21_174,50995_79,50995,79,14463,D3,NA,NA,left,NA,4/22/2021,DB,PPADDY16,Paddy Creek,2016,2016-08-31,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PPADDY16_2458,D3
PGOD21_175,50995_80,50995,80,14463,E3,NA,NA,left,NA,4/22/2021,DB,PPADDY16,Paddy Creek,2016,2016-08-31,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_176,50995_81,50995,81,14463,G3,NA,NA,left,NA,4/22/2021,DB,PPADDY16,Paddy Creek,2016,2016-08-31,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PPADDY16_2461,G3
PGOD21_177,50995_82,50995,82,14463,A4,NA,NA,left,NA,4/22/2021,DB,PPADDY16,Paddy Creek,2016,2016-08-31,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PPADDY16_2463,A4
PGOD21_178,50995_83,50995,83,14463,B4,NA,NA,left,NA,4/22/2021,DB,PPADDY16,Paddy Creek,2016,2016-08-31,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PPADDY16_2464,B4
PGOD21_179,50995_84,50995,84,14463,B4,NA,NA,unk,NA,4/22/2021,DB,PPADDY16,Paddy Creek,2016,2016-08-31,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_180,50995_85,50995,85,14463,A6,NA,NA,left,NA,4/22/2021,DB,PPADDY16,Paddy Creek,2016,2016-08-31,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PPADDY16_2479,A6
PGOD21_181,50995_86,50995,86,14463,C6,NA,NA,left,NA,4/22/2021,DB,PPADDY16,Paddy Creek,2016,2016-08-31,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PPADDY16_2481,C6
PGOD21_182,50995_87,50995,87,14463,D6,NA,NA,left,NA,4/22/2021,DB,PPADDY16,Paddy Creek,2016,2016-08-31,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PPADDY16_2482,D6
PGOD21_183,50995_88,50995,88,14463,E6,NA,NA,left,NA,4/22/2021,DB,PPADDY16,Paddy Creek,2016,2016-08-31,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_184,50995_89,50995,89,14463,F6,NA,NA,left,NA,4/22/2021,DB,PPADDY16,Paddy Creek,2016,2016-08-31,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PPADDY16_2484,F6
PGOD21_185,50995_90,50995,90,14463,G6,NA,NA,left,NA,4/22/2021,DB,PPADDY16,Paddy Creek,2016,2016-08-31,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PPADDY16_2485,G6
PGOD21_186,50995_91,50995,91,14463,H6,NA,NA,left,NA,4/22/2021,DB,PPADDY16,Paddy Creek,2016,2016-08-31,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PPADDY16_2486,H6
PGOD21_187,50995_92,50995,92,28807,A1,NA,NA,left,NA,4/22/2021,DB,PGILMOUR18,Gilmour Creek,2018,2018-08-25,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_188,50995_93,50995,93,28807,B1,NA,NA,left,NA,4/22/2021,DB,PGILMOUR18,Gilmour Creek,2018,2018-08-25,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_189,50995_94,50995,94,28807,C1,NA,NA,left,NA,4/22/2021,DB,PGILMOUR18,Gilmour Creek,2018,2018-08-25,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_190,50995_95,50995,95,28807,C1,NA,NA,left,NA,4/22/2021,DB,PGILMOUR18,Gilmour Creek,2018,2018-08-25,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_191,50936_1,50936,1,21900,E2,NA,NA,left,NA,4/26/2021,DB,PERB17,Erb Creek,2017,2017-08-13,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_192,50936_2,50936,2,21900,E2,NA,NA,left,NA,4/26/2021,DB,PERB17,Erb Creek,2017,2017-08-13,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_193,50936_3,50936,3,21900,F2,NA,NA,left,NA,4/26/2021,DB,PERB17,Erb Creek,2017,2017-08-13,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_13686,F2
PGOD21_194,50936_4,50936,4,21900,B3,NA,NA,left,NA,4/26/2021,DB,PERB17,Erb Creek,2017,2017-08-13,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_13690,B3
PGOD21_195,50936_5,50936,5,21900,B3,NA,NA,unk,NA,4/26/2021,DB,PERB17,Erb Creek,2017,2017-08-13,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_196,50936_6,50936,6,21900,C3,NA,NA,left,NA,4/26/2021,DB,PERB17,Erb Creek,2017,2017-08-13,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_197,50936_7,50936,7,21900,C3,NA,NA,unk,NA,4/26/2021,DB,PERB17,Erb Creek,2017,2017-08-13,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_198,50936_8,50936,8,21900,F3,NA,NA,left,NA,4/26/2021,DB,PERB17,Erb Creek,2017,2017-08-13,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_199,50936_9,50936,9,21900,G3,NA,NA,left,NA,4/26/2021,DB,PERB17,Erb Creek,2017,2017-08-13,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_200,50936_10,50936,10,21900,B4,NA,NA,left,NA,4/26/2021,DB,PERB17,Erb Creek,2017,2017-08-13,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_201,50936_11,50936,11,21900,C4,NA,NA,left,NA,4/26/2021,DB,PERB17,Erb Creek,2017,2017-08-13,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_202,50936_12,50936,12,21900,D4,NA,NA,left,NA,4/26/2021,DB,PERB17,Erb Creek,2017,2017-08-13,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_204,50936_14,50936,14,21900,E4,NA,NA,left,NA,4/26/2021,DB,PERB17,Erb Creek,2017,2017-08-13,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_13701,E4
PGOD21_205,50936_15,50936,15,21900,F4,NA,NA,unk,NA,4/26/2021,DB,PERB17,Erb Creek,2017,2017-08-13,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_13702,F4
PGOD21_206,50936_16,50936,16,21900,B5,NA,NA,left,NA,4/26/2021,DB,PERB17,Erb Creek,2017,2017-08-13,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_13706,B5
PGOD21_207,50936_17,50936,17,21900,C5,NA,NA,left,NA,4/26/2021,DB,PERB17,Erb Creek,2017,2017-08-13,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_13707,C5
PGOD21_208,50936_18,50936,18,21900,E5,NA,NA,left,NA,4/26/2021,DB,PERB17,Erb Creek,2017,2017-08-13,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_209,50936_19,50936,19,21900,F5,NA,NA,left,NA,4/26/2021,DB,PERB17,Erb Creek,2017,2017-08-13,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_210,50936_20,50936,20,14297,B1,NA,NA,left,NA,4/26/2021,DB,PERB16,Erb Creek,2016,2016-08-15,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_211,50936_21,50936,21,14297,A2,NA,NA,left,NA,4/26/2021,DB,PERB16,Erb Creek,2016,2016-08-15,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB16_7940,A2
PGOD21_212,50936_22,50936,22,14297,B2,NA,NA,left,NA,4/26/2021,DB,PERB16,Erb Creek,2016,2016-08-15,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB16_7941,B2
PGOD21_213,50936_23,50936,23,14297,C2,NA,NA,left,NA,4/26/2021,DB,PERB16,Erb Creek,2016,2016-08-15,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB16_7942,C2
PGOD21_214,50936_24,50936,24,14297,D2,NA,NA,left,NA,4/26/2021,DB,PERB16,Erb Creek,2016,2016-08-15,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB16_7943,D2
PGOD21_215,50936_25,50936,25,14297,E2,NA,NA,left,NA,4/26/2021,DB,PERB16,Erb Creek,2016,2016-08-15,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB16_7944,E2
PGOD21_216,50936_26,50936,26,14297,F2,NA,NA,left,NA,4/26/2021,DB,PERB16,Erb Creek,2016,2016-08-15,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB16_7945,F2
PGOD21_217,50936_27,50936,27,14297,G2,NA,NA,left,NA,4/26/2021,DB,PERB16,Erb Creek,2016,2016-08-15,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB16_7946,G2
PGOD21_218,50936_28,50936,28,14297,A3,NA,NA,left,NA,4/26/2021,DB,PERB16,Erb Creek,2016,2016-08-15,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB16_7948,A3
PGOD21_219,50936_29,50936,29,14297,B3,NA,NA,left,NA,4/26/2021,DB,PERB16,Erb Creek,2016,2016-08-15,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB16_7949,B3
PGOD21_220,50936_30,50936,30,14297,C3,NA,NA,left,NA,4/26/2021,DB,PERB16,Erb Creek,2016,2016-08-15,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB16_7950,C3
PGOD21_221,50936_31,50936,31,14297,D3,NA,NA,left,NA,4/26/2021,DB,PERB16,Erb Creek,2016,2016-08-15,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB16_7951,D3
PGOD21_222,50936_32,50936,32,14297,D3,NA,NA,left,NA,4/26/2021,DB,PERB16,Erb Creek,2016,2016-08-15,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_223,50936_33,50936,33,14297,E3,NA,NA,unk,NA,4/26/2021,DB,PERB16,Erb Creek,2016,2016-08-15,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_224,50936_34,50936,34,14297,F3,NA,NA,left,NA,4/26/2021,DB,PERB16,Erb Creek,2016,2016-08-15,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB16_7953,F3
PGOD21_225,50936_35,50936,35,14297,G3,NA,NA,left,NA,4/26/2021,DB,PERB16,Erb Creek,2016,2016-08-15,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PERB16_7961,F4
PGOD21_226,50936_36,50936,36,14297,A4,NA,NA,left,NA,4/26/2021,DB,PERB16,Erb Creek,2016,2016-08-15,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PERB16_7959,D4
PGOD21_227,50936_37,50936,37,14297,C4,NA,NA,left,NA,4/26/2021,DB,PERB16,Erb Creek,2016,2016-08-15,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PERB16_7957,B4
PGOD21_228,50936_38,50936,38,14297,E4,NA,NA,left,NA,4/26/2021,DB,PERB16,Erb Creek,2016,2016-08-15,DWP+Position,TRUE,TRUE,FALSE,TRUE,TRUE,PERB16_7955,NA
PGOD21_229,50936_39,50936,39,14297,F4,NA,NA,left,NA,4/26/2021,DB,PERB16,Erb Creek,2016,2016-08-15,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PERB16_7954,G3
PGOD21_230,50936_40,50936,40,14297,G4,NA,NA,left,NA,4/26/2021,DB,PERB16,Erb Creek,2016,2016-08-15,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB16_7962,G4
PGOD21_231,50936_41,50936,41,14297,A5,NA,NA,left,NA,4/26/2021,DB,PERB16,Erb Creek,2016,2016-08-15,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_232,50936_42,50936,42,14297,A5,NA,NA,left,NA,4/26/2021,DB,PERB16,Erb Creek,2016,2016-08-15,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_233,50936_43,50936,43,22108,B2,NA,NA,left,NA,4/26/2021,DB,PERB17,Erb Creek,2017,2017-08-29,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_14239,B2
PGOD21_234,50936_44,50936,44,22108,D2,NA,NA,left,NA,4/26/2021,DB,PERB17,Erb Creek,2017,2017-08-29,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_14241,D2
PGOD21_235,50936_45,50936,45,22108,B3,NA,NA,left,NA,4/26/2021,DB,PERB17,Erb Creek,2017,2017-08-29,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_236,50936_46,50936,46,22108,B3,NA,NA,left,NA,4/26/2021,DB,PERB17,Erb Creek,2017,2017-08-29,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_14247,B3
PGOD21_237,50936_47,50936,47,22108,D3,NA,NA,left,NA,4/26/2021,DB,PERB17,Erb Creek,2017,2017-08-29,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PERB17_14258,E4
PGOD21_238,50936_48,50936,48,22108,E3,NA,NA,left,NA,4/26/2021,DB,PERB17,Erb Creek,2017,2017-08-29,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PERB17_14257,D4
PGOD21_239,50936_49,50936,49,22108,E3,NA,NA,left,NA,4/26/2021,DB,PERB17,Erb Creek,2017,2017-08-29,DWP+Position,TRUE,TRUE,FALSE,FALSE,FALSE,PERB17_14250,E3
PGOD21_241,50936_51,50936,51,22108,B4,NA,NA,left,NA,4/26/2021,DB,PERB17,Erb Creek,2017,2017-08-29,DWP+Position,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
PGOD21_242,50936_52,50936,52,22108,D4,NA,NA,left,NA,4/26/2021,DB,PERB17,Erb Creek,2017,2017-08-29,DWP+Position,TRUE,TRUE,FALSE,TRUE,TRUE,PERB17_14256,NA
PGOD21_243,50936_53,50936,53,22108,D4,NA,NA,left,NA,4/26/2021,DB,PERB17,Erb Creek,2017,2017-08-29,DWP+Position,TRUE,TRUE,FALSE,FALSE,TRUE,PERB17_14249,D3
PGOD21_244,50936_54,50936,54,22108,E4,NA,NA,left,NA,4/26/2021,DB,PERB17,Erb Creek,2017,2017-08-29,DWP+Position,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
